,spu,Tst_high,Tst_low,m_hp,Thp_in,Thp_out,q_hp
2021-10-13 10:15:00+02:00,,17.49913333333333,15.739066666666666,573.6890000000001,15.768733333333333,15.753933333333334,-0.014006666666666666
2021-10-13 10:30:00+02:00,,17.500999999999998,15.783733333333336,689.081,15.889133333333332,15.742333333333335,-0.26666666666666666
2021-10-13 10:45:00+02:00,,17.493800000000007,15.57746666666667,573.482,15.674266666666666,15.673933333333334,-0.009093333333333333
2021-10-13 11:00:00+02:00,,17.48633333333333,15.609799999999996,573.5670000000001,15.935,15.980266666666667,0.0
2021-10-13 11:15:00+02:00,,17.473599999999998,15.666133333333335,575.0840000000001,16.0156,16.065933333333334,0.0
2021-10-13 11:30:00+02:00,,17.462466666666668,15.725333333333333,574.586,16.068199999999997,16.118933333333334,0.0
2021-10-13 11:45:00+02:00,,17.455399999999997,15.7802,575.534,16.124000000000002,16.189133333333334,0.0
2021-10-13 12:00:00+02:00,,17.451133333333328,15.832533333333334,575.1239999999999,16.18413333333333,16.224933333333333,0.0
2021-10-13 12:15:00+02:00,,17.447466666666667,15.880866666666666,574.688,16.236466666666665,16.2808,0.0
2021-10-13 12:30:00+02:00,,17.4484,15.935933333333333,575.119,16.303933333333333,16.359800000000003,0.0
2021-10-13 12:45:00+02:00,,17.4486,15.993066666666667,575.1750000000001,16.3666,16.426133333333333,0.0
2021-10-13 13:00:00+02:00,,17.45146666666666,16.050533333333334,576.4,16.40366666666667,16.451733333333333,0.0
2021-10-13 13:15:00+02:00,,17.454533333333334,16.101333333333336,577.0169999999998,16.457,16.520866666666667,0.0
2021-10-13 13:30:00+02:00,,17.46073333333333,16.163466666666668,577.5240000000001,16.52786666666667,16.5994,0.0
2021-10-13 13:45:00+02:00,,17.471666666666668,16.2198,576.7649999999999,16.611333333333334,16.676999999999996,0.0
2021-10-13 14:00:00+02:00,,17.483999999999998,16.2898,576.6839999999999,16.675266666666666,16.732333333333333,0.0
2021-10-13 14:15:00+02:00,,17.4996,16.261266666666664,742.9770000000001,16.335600000000003,15.979666666666665,-0.43999333333333335
2021-10-13 14:30:00+02:00,,17.507933333333334,15.857733333333334,721.841,15.56626666666667,15.314333333333332,-0.3116533333333333
2021-10-13 14:45:00+02:00,,17.511,15.58173333333333,669.1049999999999,15.5012,15.287933333333333,-0.2811
2021-10-13 15:00:00+02:00,,17.5064,15.416533333333335,686.566,15.395399999999999,15.2636,-0.24433999999999995
2021-10-13 15:15:00+02:00,,17.495866666666664,15.343133333333332,691.9779999999998,15.394,15.275800000000002,-0.24256666666666665
2021-10-13 15:30:00+02:00,,17.473133333333333,15.251533333333334,571.0809999999999,15.5798,15.686800000000002,0.0
2021-10-13 15:45:00+02:00,,17.453799999999998,15.342466666666667,572.414,15.818466666666668,15.9368,0.0
2021-10-13 16:00:00+02:00,,17.43453333333333,15.41366666666667,573.756,15.92933333333333,16.041333333333334,0.0
2021-10-13 16:15:00+02:00,,17.4224,15.5076,572.9,16.0152,16.127466666666667,0.0
2021-10-13 16:30:00+02:00,,17.41346666666667,15.598799999999999,573.3549999999999,16.07753333333333,16.17413333333333,0.0
2021-10-13 16:45:00+02:00,,17.40666666666667,15.685666666666666,571.941,16.122133333333334,16.1972,0.0
2021-10-13 17:00:00+02:00,,17.405066666666666,15.766333333333337,574.523,16.182933333333335,16.236199999999997,0.0
2021-10-13 17:15:00+02:00,,17.408466666666666,15.843666666666667,574.3760000000001,16.229666666666667,16.276133333333334,0.0
2021-10-13 17:30:00+02:00,,17.4126,15.904466666666668,574.016,16.276866666666667,16.319999999999997,0.0
2021-10-13 17:45:00+02:00,,17.418666666666663,15.963733333333334,575.1519999999999,16.3218,16.36473333333333,0.0
2021-10-13 18:00:00+02:00,,17.423000000000002,16.013133333333332,575.2900000000001,16.370600000000003,16.409000000000002,0.0
2021-10-13 18:15:00+02:00,,17.429199999999998,16.063466666666663,575.8459999999999,16.41326666666667,16.44766666666667,0.0
2021-10-13 18:30:00+02:00,,17.44066666666667,16.112266666666667,575.8009999999999,16.451133333333335,16.476733333333332,0.0
2021-10-13 18:45:00+02:00,,17.44953333333333,16.164600000000004,575.096,16.476866666666666,16.493933333333338,0.0
2021-10-13 19:00:00+02:00,,17.458333333333332,16.204199999999997,576.6080000000001,16.498933333333333,16.5124,0.0
2021-10-13 19:15:00+02:00,,17.465600000000002,16.252466666666667,576.905,16.5186,16.537933333333335,0.0
2021-10-13 19:30:00+02:00,,17.479866666666666,16.288600000000006,577.9689999999999,16.5426,16.559466666666665,0.0
2021-10-13 19:45:00+02:00,,17.492866666666668,16.319133333333333,598.6419999999999,16.567666666666664,16.5848,0.0
2021-10-13 20:00:00+02:00,,17.502333333333336,16.09726666666667,736.4030000000001,15.98846666666667,15.539266666666666,-0.5713199999999999
2021-10-13 20:15:00+02:00,,17.505733333333332,15.757733333333334,609.716,15.663666666666666,15.579200000000002,-0.0784
2021-10-13 20:30:00+02:00,,17.506733333333337,15.71926666666667,693.36,15.741866666666668,15.540200000000002,-0.29267333333333334
2021-10-13 20:45:00+02:00,,17.5032,15.5606,573.4290000000001,15.725933333333334,15.755666666666668,0.0
2021-10-13 21:00:00+02:00,,17.494066666666665,15.590466666666668,573.1281999999999,15.9196,15.958533333333333,0.0
2021-10-13 21:15:00+02:00,,17.47913333333333,15.636466666666669,574.6800000000001,15.982066666666666,16.017533333333333,0.0
2021-10-13 21:30:00+02:00,,17.466333333333335,15.686533333333333,574.553,16.017266666666668,16.05833333333333,0.0
2021-10-13 21:45:00+02:00,,17.456466666666664,15.735800000000001,575.2440000000001,16.05733333333333,16.1052,0.0
2021-10-13 22:00:00+02:00,,17.450666666666667,15.793533333333333,574.6020000000001,16.103733333333334,16.166266666666665,0.0
2021-10-13 22:15:00+02:00,,17.446066666666663,15.848533333333332,575.939,16.161933333333334,16.214199999999998,0.0
2021-10-13 22:30:00+02:00,,17.440599999999996,15.885,575.823,16.2066,16.24866666666667,0.0
2021-10-13 22:45:00+02:00,,17.443933333333334,15.926866666666667,576.354,16.248533333333334,16.295133333333336,0.0
2021-10-13 23:00:00+02:00,,17.442666666666664,15.964733333333333,575.6949999999999,16.29113333333333,16.337800000000005,0.0
2021-10-13 23:15:00+02:00,,17.447533333333332,16.00586666666667,575.7170000000001,16.333199999999998,16.38686666666667,0.0
2021-10-13 23:30:00+02:00,,17.442600000000002,16.110266666666668,576.6579999999999,16.376933333333334,16.427533333333333,0.0
2021-10-13 23:45:00+02:00,,17.42893333333333,16.149600000000003,577.635,16.414066666666667,16.459866666666667,0.0
2021-10-14 00:00:00+02:00,,17.435692307692303,16.188769230769232,576.2757692307692,16.461153846153845,16.503692307692308,0.0
2021-10-14 00:15:00+02:00,,17.444799999999997,16.22986666666667,577.05,16.49866666666667,16.5448,0.0
2021-10-14 00:30:00+02:00,,17.4522,16.28226666666667,577.2919999999999,16.535266666666665,16.585266666666666,0.0
2021-10-14 00:45:00+02:00,,17.4622,16.30913333333333,578.306,16.574599999999997,16.63706666666667,0.0
2021-10-14 01:00:00+02:00,,17.476866666666663,16.34613333333333,579.017,16.626,16.6736,0.0
2021-10-14 01:15:00+02:00,,17.493000000000002,16.381733333333337,685.7360000000001,16.531600000000005,16.365,-0.26835333333333333
2021-10-14 01:30:00+02:00,,17.502,16.024933333333333,687.359,15.824,15.516133333333334,-0.34704666666666667
2021-10-14 01:45:00+02:00,,17.510666666666665,15.832,574.1170000000001,15.943600000000002,15.95273333333333,0.0
2021-10-14 02:00:00+02:00,,17.510533333333335,15.858266666666664,575.3349999999999,16.149066666666663,16.19893333333333,0.0
2021-10-14 02:15:00+02:00,,17.512066666666662,15.814466666666668,680.042,15.84,15.6094,-0.30185999999999996
2021-10-14 02:30:00+02:00,,17.505266666666664,15.657933333333334,573.7253333333333,15.841266666666664,15.868533333333334,0.0
2021-10-14 02:45:00+02:00,,17.500600000000002,15.687466666666667,575.205,15.980466666666667,15.999533333333336,0.0
2021-10-14 03:00:00+02:00,,17.493066666666664,15.721066666666667,576.4639999999999,16.0176,16.056066666666666,0.0
2021-10-14 03:15:00+02:00,,17.480999999999998,15.773133333333332,574.1360000000001,16.0664,16.107666666666667,0.0
2021-10-14 03:30:00+02:00,,17.472666666666665,15.8444,575.1224666666666,16.1018,16.156066666666668,0.0
2021-10-14 03:45:00+02:00,,17.4628,15.88026666666667,576.1139999999999,16.150066666666667,16.19793333333333,0.0
2021-10-14 04:00:00+02:00,,17.460066666666663,15.927133333333334,575.313,16.195466666666665,16.240266666666667,0.0
2021-10-14 04:15:00+02:00,,17.45893333333333,15.970133333333331,575.8780000000002,16.232066666666665,16.27226666666667,0.0
2021-10-14 04:30:00+02:00,,17.459066666666665,16.000666666666664,576.524,16.262866666666664,16.302799999999998,0.0
2021-10-14 04:45:00+02:00,,17.45973333333333,16.023,575.8529999999998,16.296066666666665,16.332933333333333,0.0
2021-10-14 05:00:00+02:00,,17.462866666666667,16.066800000000004,577.5982666666666,16.329066666666666,16.376066666666663,0.0
2021-10-14 05:15:00+02:00,,17.467733333333335,16.103266666666663,578.5269999999999,16.3714,16.415599999999998,0.0
2021-10-14 05:30:00+02:00,,17.475399999999997,16.146866666666668,576.881,16.40686666666667,16.448533333333334,0.0
2021-10-14 05:45:00+02:00,,17.482733333333332,16.17546666666667,577.7919999999999,16.439066666666665,16.4832,0.0
2021-10-14 06:00:00+02:00,,17.492533333333334,16.211666666666662,678.1129999999999,16.441133333333333,16.317133333333334,-0.22946666666666668
2021-10-14 06:15:00+02:00,,17.500600000000002,15.967533333333334,587.0840000000001,15.916800000000002,15.870866666666666,-0.028166666666666666
2021-10-14 06:30:00+02:00,,17.504733333333334,15.983533333333332,577.228,16.206599999999998,16.215933333333332,0.0
2021-10-14 06:45:00+02:00,,17.506333333333334,16.000666666666667,577.029,16.246533333333332,16.271400000000003,0.0
2021-10-14 07:00:00+02:00,,17.50926666666667,16.0278,698.1229999999999,16.1676,15.990666666666668,-0.28458
2021-10-14 07:15:00+02:00,,17.5106,15.768466666666667,574.2019999999999,15.779266666666665,15.746666666666666,-0.013813333333333334
2021-10-14 07:30:00+02:00,,17.508466666666664,15.800466666666667,574.937,16.019,16.040800000000004,0.0
2021-10-14 07:45:00+02:00,,17.50586666666667,15.820266666666667,575.2180000000001,16.086866666666666,16.126866666666665,0.0
2021-10-14 08:00:00+02:00,,17.514000000000003,15.880933333333333,619.1260000000001,16.3578,17.60006666666667,0.8021133333333333
2021-10-14 08:15:00+02:00,,19.233533333333337,16.632533333333335,619.6979999999999,19.877999999999997,24.76873333333333,3.357566666666666
2021-10-14 08:30:00+02:00,,22.337333333333337,18.574333333333335,625.184,22.464333333333336,27.355599999999995,3.3896066666666664
2021-10-14 08:45:00+02:00,,25.164666666666662,21.01773333333334,632.2010000000001,24.923999999999996,29.743600000000004,3.3792133333333334
2021-10-14 09:00:00+02:00,,27.914066666666667,23.704333333333334,641.404,27.398199999999996,32.153733333333335,3.3845000000000005
2021-10-14 09:15:00+02:00,,30.589066666666668,26.37046666666667,652.517,29.882666666666662,34.5004,3.3452600000000006
2021-10-14 09:30:00+02:00,,32.869600000000005,28.99106666666666,657.211,32.04573333333333,35.43879999999999,2.476833333333333
2021-10-14 09:45:00+02:00,,34.1888,31.159266666666667,660.652,33.517,36.12873333333333,1.91648
2021-10-14 10:00:00+02:00,,35.21086666666667,32.852,688.333,34.43013333333332,35.162,0.6915133333333333
2021-10-14 10:15:00+02:00,,35.23206666666667,33.46493333333333,657.486,33.8916,33.75993333333333,0.0
2021-10-14 10:30:00+02:00,,35.24433333333334,33.69786666666666,702.6229999999999,34.06846666666666,35.5026,1.23262
2021-10-14 10:45:00+02:00,,37.13519999999999,34.047599999999996,712.6560000000002,35.95986666666667,40.35026666666668,3.49566
2021-10-14 11:00:00+02:00,,38.496599999999994,33.19326666666667,670.088,36.261066666666665,40.14006666666667,2.8885266666666665
2021-10-14 11:15:00+02:00,,38.83286666666667,35.4938,755.6569999999999,37.33733333333332,41.05266666666667,3.2039933333333326
2021-10-14 11:30:00+02:00,,38.581266666666664,36.306400000000004,693.98,37.476666666666674,39.89093333333333,1.7988733333333333
2021-10-14 11:45:00+02:00,,38.9868,36.55113333333334,673.138,37.99166666666667,41.08420000000001,2.313906666666667
2021-10-14 12:00:00+02:00,,39.73119999999999,37.63986666666667,701.7869999999999,38.82979999999999,39.73573333333333,0.78054
2021-10-14 12:15:00+02:00,,39.767733333333325,38.08753333333333,670.2159999999999,38.4262,38.266666666666666,0.0
2021-10-14 12:30:00+02:00,,39.70653333333333,38.236399999999996,669.3749999999999,38.3356,38.1778,0.0
2021-10-14 12:45:00+02:00,,39.633799999999994,38.2834,692.6410000000001,38.25293333333333,38.20266666666667,0.07378
2021-10-14 13:00:00+02:00,,39.651133333333334,38.51526666666666,699.8960000000001,38.949200000000005,39.49413333333333,0.5344800000000001
2021-10-14 13:15:00+02:00,,39.6066,38.61326666666667,669.928,38.6508,38.480399999999996,-0.00082
2021-10-14 13:30:00+02:00,,39.538599999999995,38.623599999999996,669.0179999999999,38.544133333333335,38.39306666666667,0.0
2021-10-14 13:45:00+02:00,,39.47686666666666,38.61033333333333,669.4720000000001,38.462466666666664,38.324733333333334,0.0
2021-10-14 14:00:00+02:00,,39.40933333333333,38.553133333333335,668.862,38.39533333333334,38.27673333333333,0.0
2021-10-14 14:15:00+02:00,,39.34473333333333,38.48479999999999,667.233,38.33433333333333,38.22073333333333,0.0
2021-10-14 14:30:00+02:00,,39.2762,38.42046666666666,668.4110000000001,38.270666666666656,38.15293333333334,0.0
2021-10-14 14:45:00+02:00,,39.20693333333333,38.34786666666666,667.976,38.202666666666666,38.07666666666666,0.0
2021-10-14 15:00:00+02:00,,39.138,38.277533333333324,668.386,38.132866666666665,38.00086666666666,0.0
2021-10-14 15:15:00+02:00,,39.053999999999995,38.20293333333335,742.473,38.15466666666667,38.38706666666667,0.3787933333333333
2021-10-14 15:30:00+02:00,,39.0494,38.284066666666675,669.9480000000001,38.478133333333325,38.419866666666664,0.02666666666666667
2021-10-14 15:45:00+02:00,,39.013533333333335,38.30173333333333,669.151,38.250400000000006,38.12839999999999,0.0
2021-10-14 16:00:00+02:00,,38.961733333333335,38.2944,667.97,38.18666666666666,38.05846666666667,0.0
2021-10-14 16:15:00+02:00,,38.90333333333333,38.266,666.953,38.125733333333336,37.997866666666674,0.0
2021-10-14 16:30:00+02:00,,38.893800000000006,38.214733333333335,717.557,38.196200000000005,38.973533333333336,0.7776066666666667
2021-10-14 16:45:00+02:00,,39.2668,38.4816,670.091,38.908400000000015,38.83506666666666,0.02616
2021-10-14 17:00:00+02:00,,39.22126666666667,38.5288,670.056,38.52946666666666,38.372733333333336,-0.0008266666666666666
2021-10-14 17:15:00+02:00,,39.1712,38.53273333333333,669.6410000000001,38.43386666666667,38.28146666666667,0.0
2021-10-14 17:30:00+02:00,,39.10526666666667,38.50593333333333,669.343,38.34786666666666,38.2014,0.0
2021-10-14 17:45:00+02:00,,39.04526666666667,38.43426666666666,668.653,38.265800000000006,38.10853333333333,-0.00082
2021-10-14 18:00:00+02:00,,38.98953333333334,38.34106666666667,669.3330000000001,38.18013333333333,38.02026666666667,0.0
2021-10-14 18:15:00+02:00,,38.92953333333334,38.256933333333336,668.921,38.087133333333334,37.937466666666666,0.0
2021-10-14 18:30:00+02:00,,38.86626666666666,38.1518,668.711,37.995,37.8514,0.0
2021-10-14 18:45:00+02:00,,38.80653333333334,38.064933333333336,668.6640000000001,37.910066666666665,37.7662,0.0
2021-10-14 19:00:00+02:00,,38.74379999999999,37.992599999999996,88.531,36.922933333333326,37.21046666666667,0.0
2021-10-14 19:15:00+02:00,,38.67766666666667,37.96379999999999,0.0,34.409000000000006,36.75106666666667,0.0
2021-10-14 19:30:00+02:00,,38.60973333333334,37.9352,0.0,33.299,37.01766666666667,0.0
2021-10-14 19:45:00+02:00,,38.548733333333324,37.90966666666666,0.0,32.26786666666668,37.0618,0.0
2021-10-14 20:00:00+02:00,,38.49486666666667,37.88153333333333,0.0,30.952733333333335,37.119800000000005,0.0
2021-10-14 20:15:00+02:00,,38.44513333333334,37.85039999999999,0.0,29.710533333333334,37.221799999999995,0.0
2021-10-14 20:30:00+02:00,,38.395599999999995,37.814600000000006,0.0,28.733733333333337,37.27393333333334,0.0
2021-10-14 20:45:00+02:00,,38.34433333333334,37.775066666666675,0.0,27.866266666666668,37.27419999999999,0.0
2021-10-14 21:00:00+02:00,,38.29513333333333,37.72226666666666,0.0,27.326466666666672,37.227266666666665,0.0
2021-10-14 21:15:00+02:00,,38.25266666666667,37.6522,0.0,27.223599999999998,37.14486666666666,0.0
2021-10-14 21:30:00+02:00,,38.19306666666667,37.59193333333334,0.0,27.399533333333338,37.095400000000005,0.0
2021-10-14 21:45:00+02:00,,38.13980000000001,37.52353333333334,0.0,27.566466666666663,37.06033333333334,0.0
2021-10-14 22:00:00+02:00,,38.09713333333333,37.44346666666666,0.0,27.549,37.03926666666666,0.0
2021-10-14 22:15:00+02:00,,38.05539999999999,37.35860000000001,0.0,27.42633333333333,37.0264,0.0
2021-10-14 22:30:00+02:00,,38.01206666666667,37.25666666666667,0.0,27.268733333333333,37.00866666666666,0.0
2021-10-14 22:45:00+02:00,,37.97260000000001,37.15219999999999,0.0,27.0584,36.97933333333334,0.0
2021-10-14 23:00:00+02:00,,37.9388,37.04933333333334,0.0,26.869266666666665,36.93986666666667,0.0
2021-10-14 23:15:00+02:00,,37.9068,36.943866666666665,0.0,26.687133333333332,36.897066666666674,0.0
2021-10-14 23:30:00+02:00,,37.87693333333334,36.835866666666675,0.0,26.52493333333333,36.87726666666667,0.0
2021-10-14 23:45:00+02:00,,37.84653333333333,36.704866666666675,0.0,26.46613333333334,36.858999999999995,0.0
2021-10-15 00:00:00+02:00,,37.81515384615385,36.58061538461538,0.0,26.416076923076922,36.82661538461538,0.0
2021-10-15 00:15:00+02:00,,37.79093333333333,36.468466666666664,0.0,26.3046,36.79006666666666,0.0
2021-10-15 00:30:00+02:00,,37.76586666666667,36.34293333333333,0.0,26.22686666666667,36.74933333333333,0.0
2021-10-15 00:45:00+02:00,,37.74213333333333,36.208200000000005,0.0,26.154266666666665,36.70466666666667,0.0
2021-10-15 01:00:00+02:00,,37.708466666666666,36.083466666666666,0.0,26.103800000000003,36.672200000000004,0.0
2021-10-15 01:15:00+02:00,,37.6732,35.956599999999995,0.0,26.050133333333335,36.645599999999995,0.0
2021-10-15 01:30:00+02:00,,37.6502,35.817066666666655,0.0,25.970800000000004,36.61586666666667,0.0
2021-10-15 01:45:00+02:00,,37.624199999999995,35.683666666666674,0.0,25.879733333333334,36.58066666666666,0.0
2021-10-15 02:00:00+02:00,,37.60033333333333,35.55453333333333,0.0,25.781266666666667,36.5504,0.0
2021-10-15 02:15:00+02:00,,37.57706666666666,35.42359999999999,0.0,25.673533333333335,36.51926666666667,0.0
2021-10-15 02:30:00+02:00,,37.55193333333333,35.27973333333333,0.0,25.559866666666665,36.489466666666665,0.0
2021-10-15 02:45:00+02:00,,37.529333333333334,35.14953333333334,0.0,25.44266666666667,36.465,0.0
2021-10-15 03:00:00+02:00,,37.505599999999994,35.0212,0.0,25.3456,36.43573333333333,0.0
2021-10-15 03:15:00+02:00,,37.473933333333335,34.8812,0.0,25.230533333333337,36.40186666666667,0.0
2021-10-15 03:30:00+02:00,,37.44953333333333,34.745333333333335,0.0,25.125733333333333,36.36933333333333,0.0
2021-10-15 03:45:00+02:00,,37.425133333333335,34.616933333333336,0.0,25.038200000000003,36.338866666666675,0.0
2021-10-15 04:00:00+02:00,,37.4004,34.48440000000001,0.0,24.952333333333335,36.305733333333336,0.0
2021-10-15 04:15:00+02:00,,37.3772,34.34473333333334,0.0,24.87133333333333,36.26933333333333,0.0
2021-10-15 04:30:00+02:00,,37.3492,34.21693333333333,0.0,24.771399999999996,36.22273333333333,0.0
2021-10-15 04:45:00+02:00,,37.32479999999999,34.08966666666667,0.0,24.691533333333332,36.189866666666674,0.0
2021-10-15 05:00:00+02:00,,37.29426666666667,33.9562,0.0,24.62013333333333,36.159666666666666,0.0
2021-10-15 05:15:00+02:00,,37.26593333333333,33.82313333333334,0.0,24.53493333333334,36.127,0.0
2021-10-15 05:30:00+02:00,,37.23199999999999,33.699,0.0,24.452933333333338,36.09573333333333,0.0
2021-10-15 05:45:00+02:00,,37.202866666666665,33.574666666666666,0.0,24.355333333333338,36.056666666666665,0.0
2021-10-15 06:00:00+02:00,,37.17686666666667,33.437466666666666,0.0,24.256733333333333,36.0214,0.0
2021-10-15 06:15:00+02:00,,37.14933333333333,33.31466666666667,0.0,24.174466666666667,35.986,0.0
2021-10-15 06:30:00+02:00,,37.117666666666665,33.1958,0.0,24.055066666666665,35.953399999999995,0.0
2021-10-15 06:45:00+02:00,,37.09093333333333,33.06953333333333,0.0,23.953133333333334,35.9256,0.0
2021-10-15 07:00:00+02:00,,37.0652,32.93866666666667,0.0,23.88286666666666,35.894800000000004,0.0
2021-10-15 07:15:00+02:00,,37.03560000000001,32.8206,0.0,23.808466666666668,35.856733333333324,0.0
2021-10-15 07:30:00+02:00,,37.00926666666667,32.700066666666665,0.0,23.708199999999998,35.81366666666666,0.0
2021-10-15 07:45:00+02:00,,36.98146666666666,32.57880000000001,0.0,23.62753333333334,35.76813333333333,0.0
2021-10-15 08:00:00+02:00,,36.9496,32.45413333333334,0.0,23.55326666666667,35.7286,0.0
2021-10-15 08:15:00+02:00,,36.922466666666665,32.33886666666667,0.0,23.4646,35.69146666666667,0.0
2021-10-15 08:30:00+02:00,,36.89319999999999,32.2272,0.0,23.36433333333333,35.6548,0.0
2021-10-15 08:45:00+02:00,,36.86646666666666,32.10666666666667,0.0,23.2822,35.62413333333334,0.0
2021-10-15 09:00:00+02:00,,36.8366,31.98573333333334,0.0,23.237199999999998,35.5978,0.0
2021-10-15 09:15:00+02:00,,36.8084,31.875733333333333,0.0,23.248399999999997,35.56513333333333,0.0
2021-10-15 09:30:00+02:00,,36.76933333333333,31.765866666666664,0.0,23.2374,35.513333333333335,0.0
2021-10-15 09:45:00+02:00,,36.73133333333333,31.6604,0.0,23.167466666666666,35.47566666666667,0.0
2021-10-15 10:00:00+02:00,,36.70173333333333,31.545333333333325,0.0,23.02113333333333,35.44986666666667,0.0
2021-10-15 10:15:00+02:00,,36.67373333333334,31.442533333333337,0.0,22.88806666666667,35.41513333333333,0.0
2021-10-15 10:30:00+02:00,,36.644666666666666,31.33986666666667,0.0,22.821133333333332,35.3868,0.0
2021-10-15 10:45:00+02:00,,36.61566666666667,31.236333333333334,0.0,22.86413333333333,35.33473333333334,0.0
2021-10-15 11:00:00+02:00,,36.57953333333333,31.121533333333332,0.0,23.001533333333334,35.30700000000001,0.0
2021-10-15 11:15:00+02:00,,36.54846666666666,31.02366666666667,0.0,23.145399999999995,35.29266666666667,0.0
2021-10-15 11:30:00+02:00,,36.52066666666667,30.92646666666667,0.0,23.245133333333335,35.263533333333335,0.0
2021-10-15 11:45:00+02:00,,36.49033333333333,30.836799999999997,0.0,23.304466666666666,35.232600000000005,0.0
2021-10-15 12:00:00+02:00,,36.46373333333334,30.7416,0.0,23.364066666666663,35.2084,0.0
2021-10-15 12:15:00+02:00,,36.43300000000001,30.633733333333335,133.321,24.546399999999995,34.82073333333334,0.38473333333333326
2021-10-15 12:30:00+02:00,,37.323333333333345,32.06946666666666,639.4119999999999,35.92613333333334,39.441866666666655,3.0946533333333335
2021-10-15 12:45:00+02:00,,37.98526666666666,33.43086666666667,0.0,33.18140000000001,37.15573333333334,0.0
2021-10-15 13:00:00+02:00,,37.946133333333336,33.49053333333333,0.0,29.187599999999996,36.22186666666666,0.0
2021-10-15 13:15:00+02:00,,37.908,33.550333333333334,0.0,29.494266666666665,36.595333333333336,0.0
2021-10-15 13:30:00+02:00,,37.873,33.5644,0.0,28.84353333333333,36.437733333333334,0.0
2021-10-15 13:45:00+02:00,,37.83273333333334,33.56066666666666,0.0,28.219199999999997,36.300266666666666,0.0
2021-10-15 14:00:00+02:00,,37.794333333333334,33.54166666666667,0.0,27.5378,36.32253333333333,0.0
2021-10-15 14:15:00+02:00,,37.75999999999999,33.498000000000005,0.0,27.059133333333328,36.39473333333333,0.0
2021-10-15 14:30:00+02:00,,37.72093333333334,33.44146666666667,0.0,26.965333333333334,36.376133333333335,0.0
2021-10-15 14:45:00+02:00,,37.67033333333333,33.37686666666667,0.0,26.9278,36.44806666666667,0.0
2021-10-15 15:00:00+02:00,,37.6376,33.299933333333335,0.0,26.884133333333335,36.45806666666667,0.0
2021-10-15 15:15:00+02:00,,37.60360000000001,33.21893333333333,0.0,26.73186666666667,36.42746666666667,0.0
2021-10-15 15:30:00+02:00,,37.56946666666668,33.13146666666667,0.0,26.471799999999998,36.367733333333334,0.0
2021-10-15 15:45:00+02:00,,37.535666666666664,33.0392,0.0,26.281333333333333,36.29913333333333,0.0
2021-10-15 16:00:00+02:00,,37.50413333333333,32.94453333333333,0.0,26.18013333333333,36.19346666666667,0.0
2021-10-15 16:15:00+02:00,,37.46946666666667,32.865533333333325,0.0,26.103600000000004,36.0628,0.0
2021-10-15 16:30:00+02:00,,37.43579999999999,32.78653333333333,0.0,26.060266666666667,35.956066666666665,0.0
2021-10-15 16:45:00+02:00,,37.40753333333334,32.71433333333333,0.0,26.022399999999998,35.85966666666666,0.0
2021-10-15 17:00:00+02:00,,37.37813333333333,32.644866666666665,0.0,25.97353333333333,35.77153333333333,0.0
2021-10-15 17:15:00+02:00,,37.348200000000006,32.56653333333333,0.0,25.962466666666664,35.742200000000004,0.0
2021-10-15 17:30:00+02:00,,37.31146666666666,31.5598,91.11999999999999,26.345200000000002,35.494,0.2829933333333333
2021-10-15 17:45:00+02:00,,36.739,31.80373333333333,603.478,33.85773333333334,37.4654,2.8439533333333333
2021-10-15 18:00:00+02:00,,34.48393333333333,33.66,0.0,33.614000000000004,35.562333333333335,0.0
2021-10-15 18:15:00+02:00,,33.77493333333334,33.02506666666667,0.0,30.498599999999996,34.43886666666666,0.0
2021-10-15 18:30:00+02:00,,33.75906666666667,32.9688,0.0,29.03906666666667,33.364266666666666,0.0
2021-10-15 18:45:00+02:00,,33.75646666666667,32.959799999999994,0.0,29.01953333333333,33.0068,0.0
2021-10-15 19:00:00+02:00,,33.75346666666667,32.95206666666667,0.0,28.395133333333334,32.88686666666667,0.0
2021-10-15 19:15:00+02:00,,33.7496,32.94033333333333,0.0,27.105666666666664,32.8606,0.0
2021-10-15 19:30:00+02:00,,33.742399999999996,32.92466666666667,0.0,25.846799999999998,32.86,0.0
2021-10-15 19:45:00+02:00,,33.73173333333333,32.906,0.0,25.429,32.8626,0.0
2021-10-15 20:00:00+02:00,,33.72393333333333,32.88986666666667,0.0,25.118266666666667,32.86686666666667,0.0
2021-10-15 20:15:00+02:00,,33.7056,32.866933333333336,0.0,24.7262,32.8634,0.0
2021-10-15 20:30:00+02:00,,33.68073333333333,32.84193333333334,0.0,24.352866666666667,32.84766666666667,0.0
2021-10-15 20:45:00+02:00,,33.65286666666667,32.81093333333334,0.0,24.05926666666667,32.82593333333333,0.0
2021-10-15 21:00:00+02:00,,33.626933333333334,32.773,0.0,23.84353333333333,32.785466666666665,0.0
2021-10-15 21:15:00+02:00,,33.60093333333334,32.73186666666667,0.0,23.728333333333335,32.73800000000001,0.0
2021-10-15 21:30:00+02:00,,33.57039999999999,32.68706666666667,0.0,23.668533333333343,32.70806666666666,0.0
2021-10-15 21:45:00+02:00,,33.544733333333326,32.64066666666667,0.0,23.62613333333333,32.68993333333334,0.0
2021-10-15 22:00:00+02:00,,33.51926666666666,32.58473333333334,0.0,23.57606666666667,32.64586666666666,0.0
